,Unnamed: 0,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
482,482,9944670C1959E579,classic_bike,2021-01-10 15:08:29,2021-01-10 15:21:38,St. Clair St & Erie St,13016,Columbus Dr & Randolph St,13263,41.89434513742426,-87.62279838323593,41.884728,-87.619521,member
483,483,CF2E21ADF260981F,classic_bike,2021-01-19 12:25:13,2021-01-19 12:33:58,Fairbanks St & Superior St,18003,Columbus Dr & Randolph St,13263,41.895748,-87.620104,41.884728,-87.619521,member
484,484,0609A530DA2A2D2F,classic_bike,2021-01-09 08:52:23,2021-01-09 08:58:11,Paulina St & Montrose Ave,TA1309000021,Clark St & Winnemac Ave,TA1309000035,41.961507,-87.671387,41.97334764047304,-87.6678554713726,member
485,485,B18FF506D9F511EF,electric_bike,2021-01-07 21:23:50,2021-01-07 21:28:29,Michigan Ave & 8th St,623,Columbus Dr & Randolph St,13263,41.87247033333333,-87.62411816666666,41.884292333333335,-87.619735,casual
486,486,616BEB9FF264CA02,classic_bike,2021-01-06 19:55:34,2021-01-06 20:00:25,New St & Illinois St,TA1306000013,Columbus Dr & Randolph St,13263,41.89084704062381,-87.61861681938171,41.884728,-87.619521,member
487,487,A5DD6FBD4C5FEED2,classic_bike,2021-01-16 16:00:31,2021-01-16 16:14:39,Indiana Ave & Roosevelt Rd,SL-005,Columbus Dr & Randolph St,13263,41.867888,-87.623041,41.884728,-87.619521,member
488,488,AE3404D14688FD20,classic_bike,2021-01-22 18:32:04,2021-01-22 18:38:36,Wood St & Chicago Ave,637,Ashland Ave & Lake St,13073,41.895634,-87.672069,41.88592,-87.66717,member
489,489,542FCA67C4D0A96C,electric_bike,2021-01-20 17:38:13,2021-01-20 17:43:50,Wood St & Chicago Ave,637,Ashland Ave & Lake St,13073,41.895589666666666,-87.67219166666666,41.88595566666667,-87.66715416666666,member
490,490,E06B6A348E785AEC,electric_bike,2021-01-19 19:23:26,2021-01-19 19:28:41,Wood St & Chicago Ave,637,Ashland Ave & Lake St,13073,41.89565533333333,-87.67212183333334,41.885983,-87.66715466666666,member
491,491,0EDE6516491E4B50,electric_bike,2021-01-27 08:17:41,2021-01-27 08:27:44,Indiana Ave & Roosevelt Rd,SL-005,Columbus Dr & Randolph St,13263,41.86787916666667,-87.62303233333333,41.8845965,-87.61979666666667,member
492,492,47C00F2E72C8F18A,classic_bike,2021-01-19 09:35:16,2021-01-19 09:47:47,Indiana Ave & Roosevelt Rd,SL-005,Columbus Dr & Randolph St,13263,41.867888,-87.623041,41.884728,-87.619521,casual
493,493,5F05D0E005FE5970,electric_bike,2021-01-10 01:01:46,2021-01-10 01:15:31,Indiana Ave & Roosevelt Rd,SL-005,Columbus Dr & Randolph St,13263,41.8678635,-87.62308566666667,41.884334333333335,-87.61983733333334,casual
494,494,79791D4FDFC03F50,classic_bike,2021-01-31 00:11:01,2021-01-31 00:23:50,Indiana Ave & Roosevelt Rd,SL-005,Columbus Dr & Randolph St,13263,41.867888,-87.623041,41.884728,-87.619521,member
495,495,A63778EE719D96B6,classic_bike,2021-01-23 23:09:20,2021-01-23 23:17:54,Indiana Ave & Roosevelt Rd,SL-005,Columbus Dr & Randolph St,13263,41.867888,-87.623041,41.884728,-87.619521,member
496,496,DE2158AE57380E97,classic_bike,2021-01-10 22:43:30,2021-01-10 22:51:51,Indiana Ave & Roosevelt Rd,SL-005,Columbus Dr & Randolph St,13263,41.867888,-87.623041,41.884728,-87.619521,member
497,497,C5C8773F3CF61034,electric_bike,2021-01-20 12:02:50,2021-01-20 12:29:55,Wood St & Chicago Ave,637,Troy St & Elston Ave,15631,41.895673,-87.67208883333333,41.94526116666667,-87.70667683333333,casual
498,498,56CD59C0B111BBEA,classic_bike,2021-01-29 08:29:16,2021-01-29 08:39:45,Ritchie Ct & Banks St,KA1504000134,Columbus Dr & Randolph St,13263,41.906866,-87.626217,41.884728,-87.619521,member
499,499,2904FC245CDD1D03,electric_bike,2021-01-09 13:56:14,2021-01-09 14:01:49,Michigan Ave & 8th St,623,Columbus Dr & Randolph St,13263,41.8723515,-87.623964,41.88449366666666,-87.61962333333334,member
500,500,3B02FF275C9132F4,classic_bike,2021-01-05 17:56:50,2021-01-05 18:04:42,Michigan Ave & 8th St,623,Columbus Dr & Randolph St,13263,41.872773,-87.623981,41.884728,-87.619521,member
501,501,9705CA4E1DE3FDCC,electric_bike,2021-01-14 12:38:10,2021-01-14 12:46:43,Michigan Ave & 8th St,623,Columbus Dr & Randolph St,13263,41.872400166666665,-87.623766,41.88441183333333,-87.61961733333334,member
502,502,6F4DA21F357ED790,classic_bike,2021-01-15 15:51:13,2021-01-15 16:07:59,Indiana Ave & Roosevelt Rd,SL-005,Columbus Dr & Randolph St,13263,41.867888,-87.623041,41.884728,-87.619521,member
503,503,FEFA8C4CFFCF8EE1,electric_bike,2021-01-28 14:31:01,2021-01-28 14:53:35,Greenview Ave & Fullerton Ave,TA1307000001,Columbus Dr & Randolph St,13263,41.925459,-87.66581716666667,41.884244,-87.62047983333333,member
504,504,AE20E1F66435D481,classic_bike,2021-01-22 15:36:01,2021-01-22 15:49:27,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
505,505,68AAAABEFD9480DD,classic_bike,2021-01-06 15:25:58,2021-01-06 15:36:46,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
506,506,037F48C5A24437BA,classic_bike,2021-01-07 15:42:12,2021-01-07 15:52:42,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
507,507,BFD912E55CC513FF,classic_bike,2021-01-13 15:45:23,2021-01-13 15:54:45,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
508,508,EC4F26CFD697488B,classic_bike,2021-01-05 15:21:48,2021-01-05 15:31:11,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
509,509,BC2D5D9979B6F69F,classic_bike,2021-01-27 16:02:05,2021-01-27 16:13:39,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
510,510,B22B8AB035FF9964,classic_bike,2021-01-21 15:26:31,2021-01-21 15:35:06,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
511,511,B2FEB00CDCD219AC,classic_bike,2021-01-09 13:07:19,2021-01-09 13:17:43,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
512,512,E9CCE3E7400FE269,classic_bike,2021-01-18 15:45:01,2021-01-18 15:54:11,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
513,513,C2690687361E6553,classic_bike,2021-01-20 15:42:36,2021-01-20 15:54:08,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
514,514,ADAB37C96102C3F5,classic_bike,2021-01-28 15:30:35,2021-01-28 15:42:11,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
515,515,224404FB6916EDB1,classic_bike,2021-01-29 15:55:30,2021-01-29 16:06:37,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
516,516,7CC340E84559849B,classic_bike,2021-01-15 15:47:49,2021-01-15 15:58:41,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
517,517,BB3754D1144A1EB4,classic_bike,2021-01-19 15:25:42,2021-01-19 15:34:40,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
518,518,72C43A9989175976,classic_bike,2021-01-12 15:38:04,2021-01-12 15:46:53,Clinton St & Jackson Blvd,638,Columbus Dr & Randolph St,13263,41.87811603010527,-87.63983845710754,41.884728,-87.619521,member
519,519,8496C598B1C5C861,docked_bike,2021-01-12 16:12:52,2021-01-12 16:34:02,Damen Ave & Sunnyside Ave,TA1309000012,Sawyer Ave & Irving Park Rd,KA1504000096,41.96325,-87.679258,41.953586,-87.709311,casual
520,520,6DB0970FD5E567C5,classic_bike,2021-01-27 14:38:20,2021-01-27 14:44:41,Sheffield Ave & Fullerton Ave,TA1306000016,Ashland Ave & Wrightwood Ave,13296,41.9256018819,-87.6537080423,41.92883,-87.668507,member
521,521,A615447B85EA7462,electric_bike,2021-01-10 19:22:28,2021-01-10 19:30:17,Federal St & Polk St,SL-008,Columbus Dr & Randolph St,13263,41.872062166666666,-87.62954383333333,41.88452633333333,-87.61985783333333,member
522,522,754CB9372A40F592,classic_bike,2021-01-19 17:04:47,2021-01-19 17:20:30,Desplaines St & Jackson Blvd,15539,Columbus Dr & Randolph St,13263,41.878287,-87.643909,41.884728,-87.619521,member
523,523,2F446E03DB3749B8,electric_bike,2021-01-12 22:35:25,2021-01-12 22:42:58,Clark St & Wrightwood Ave,TA1305000014,Ashland Ave & Wrightwood Ave,13296,41.929568833333335,-87.64322216666666,41.928817,-87.66838066666666,casual
524,524,3D74C048799377F5,classic_bike,2021-01-07 13:41:22,2021-01-07 13:45:18,Glenwood Ave & Touhy Ave,525,Greenview Ave & Jarvis Ave,520,42.012701,-87.666058,42.015962,-87.66857,member
525,525,9869F317FED884C1,classic_bike,2021-01-14 13:44:05,2021-01-14 13:47:16,Glenwood Ave & Touhy Ave,525,Greenview Ave & Jarvis Ave,520,42.012701,-87.666058,42.015962,-87.66857,member
526,526,E14BD0795463ECCB,classic_bike,2021-01-20 09:50:15,2021-01-20 09:53:50,Glenwood Ave & Touhy Ave,525,Greenview Ave & Jarvis Ave,520,42.012701,-87.666058,42.015962,-87.66857,member
527,527,5C40C760AA8F6C78,classic_bike,2021-01-31 09:12:01,2021-01-31 09:24:54,Sedgwick St & North Ave,TA1307000038,Lincoln Ave & Fullerton Ave,TA1309000058,41.911386,-87.638677,41.925905,-87.64926,member
528,528,664D42CE44C3043E,classic_bike,2021-01-09 19:15:44,2021-01-09 19:41:15,Sedgwick St & North Ave,TA1307000038,Humboldt Blvd & Armitage Ave,15651,41.911386,-87.638677,41.91751339399,-87.7018089555,casual
529,529,CD074DA575D0EAEA,classic_bike,2021-01-30 14:47:53,2021-01-30 14:57:14,Sedgwick St & North Ave,TA1307000038,Lincoln Ave & Fullerton Ave,TA1309000058,41.911386,-87.638677,41.925905,-87.64926,casual
530,530,94E2046B2055E078,electric_bike,2021-01-01 08:29:27,2021-01-01 08:39:30,Sedgwick St & North Ave,TA1307000038,Mies van der Rohe Way & Chicago Ave,13338,41.9114355,-87.63862316666666,41.89691416666667,-87.62215916666666,member
531,531,7D9B68ACA58A1093,classic_bike,2021-01-30 08:04:22,2021-01-30 08:17:46,Sedgwick St & North Ave,TA1307000038,Mies van der Rohe Way & Chicago Ave,13338,41.911386,-87.638677,41.89691,-87.621743,member
532,532,7E7A82959DD60E64,electric_bike,2021-01-20 09:04:23,2021-01-20 09:15:40,Sedgwick St & North Ave,TA1307000038,Mies van der Rohe Way & Chicago Ave,13338,41.91131516666667,-87.6386845,41.8971995,-87.6218585,member
533,533,37E35919594B3F48,classic_bike,2021-01-19 07:36:49,2021-01-19 07:50:11,Sedgwick St & North Ave,TA1307000038,Mies van der Rohe Way & Chicago Ave,13338,41.911386,-87.638677,41.89691,-87.621743,member
534,534,30107115FFB204E4,classic_bike,2021-01-13 09:30:14,2021-01-13 09:43:53,Sedgwick St & North Ave,TA1307000038,Mies van der Rohe Way & Chicago Ave,13338,41.911386,-87.638677,41.89691,-87.621743,member
535,535,90C57EBA3005CC0A,classic_bike,2021-01-04 16:45:07,2021-01-04 16:51:08,California Ave & Francis Pl (Temp),13259,Campbell Ave & Fullerton Ave,15648,41.91849115368695,-87.69742280244827,41.92463247165,-87.6893070063,casual
536,536,A38F4E553D5318E9,classic_bike,2021-01-17 16:22:26,2021-01-17 16:32:05,State St & Harrison St,SL-007,Columbus Dr & Randolph St,13263,41.874053,-87.627716,41.884728,-87.619521,casual
537,537,7D3A352DE0D5AF23,classic_bike,2021-01-09 15:06:55,2021-01-09 15:15:43,State St & Harrison St,SL-007,Columbus Dr & Randolph St,13263,41.874053,-87.627716,41.884728,-87.619521,member
538,538,5BC978E61D63E3AD,classic_bike,2021-01-23 10:10:45,2021-01-23 10:26:50,State St & Pearson St,TA1307000061,Canal St & Adams St,13011,41.897448,-87.628722,41.879255,-87.639904,member
539,539,CF3C16AFA71B511A,classic_bike,2021-01-14 18:17:56,2021-01-14 18:35:18,State St & Pearson St,TA1307000061,Canal St & Adams St,13011,41.897448,-87.628722,41.879255,-87.639904,member
540,540,8F4C614D490318A7,docked_bike,2021-01-09 00:01:23,2021-01-09 00:25:29,State St & Pearson St,TA1307000061,State St & Kinzie St,13050,41.897448,-87.628722,41.889187,-87.627754,casual
541,541,E7604A03E9FB70FC,classic_bike,2021-01-18 16:37:39,2021-01-18 16:46:32,Franklin St & Monroe St,TA1309000007,Columbus Dr & Randolph St,13263,41.880317,-87.635185,41.884728,-87.619521,casual
542,542,5AC80EC1930BDF11,classic_bike,2021-01-04 09:41:46,2021-01-04 09:52:15,Wells St & Polk St,SL-011,Columbus Dr & Randolph St,13263,41.872596,-87.633502,41.884728,-87.619521,member
543,543,381307C779BE6810,classic_bike,2021-01-12 09:40:53,2021-01-12 09:51:45,Wells St & Polk St,SL-011,Columbus Dr & Randolph St,13263,41.872596,-87.633502,41.884728,-87.619521,member
544,544,F00F5E6AD42BD0C7,classic_bike,2021-01-08 09:05:10,2021-01-08 09:21:05,Wells St & Polk St,SL-011,Columbus Dr & Randolph St,13263,41.872596,-87.633502,41.884728,-87.619521,member
545,545,47EF3F2EC45D44B5,classic_bike,2021-01-07 08:35:40,2021-01-07 08:51:04,Wells St & Polk St,SL-011,Columbus Dr & Randolph St,13263,41.872596,-87.633502,41.884728,-87.619521,member
546,546,F14A285F31B8291C,classic_bike,2021-01-12 08:47:58,2021-01-12 09:02:40,Wells St & Polk St,SL-011,Columbus Dr & Randolph St,13263,41.872596,-87.633502,41.884728,-87.619521,member
547,547,16C915E382E0D2C0,classic_bike,2021-01-13 10:12:39,2021-01-13 10:30:15,LaSalle Dr & Huron St,KP1705001026,Canal St & Adams St,13011,41.894877,-87.632326,41.879255,-87.639904,member
548,548,0CB7C7C59C84295B,classic_bike,2021-01-14 16:05:45,2021-01-14 16:20:51,Fairbanks St & Superior St,18003,Canal St & Adams St,13011,41.895748,-87.620104,41.879255,-87.639904,member
549,549,97CD50F9397255B8,classic_bike,2021-01-05 16:04:17,2021-01-05 16:20:31,Fairbanks St & Superior St,18003,Canal St & Adams St,13011,41.895748,-87.620104,41.879255,-87.639904,member
550,550,1AAACDF7EA60D158,classic_bike,2021-01-13 11:21:02,2021-01-13 11:25:00,Orleans St & Hubbard St,636,State St & Kinzie St,13050,41.890028,-87.636618,41.889187,-87.627754,member
551,551,7DD8A57728C49A03,classic_bike,2021-01-13 12:26:07,2021-01-13 12:54:44,Orleans St & Hubbard St,636,State St & Kinzie St,13050,41.890028,-87.636618,41.889187,-87.627754,member
552,552,836AB660FE6C01A7,classic_bike,2021-01-27 21:57:50,2021-01-27 22:06:13,State St & Pearson St,TA1307000061,Columbus Dr & Randolph St,13263,41.897448,-87.628722,41.884728,-87.619521,member
553,553,001997CA3AD3732D,classic_bike,2021-01-08 15:03:45,2021-01-08 15:20:14,Rush St & Superior St,15530,Canal St & Adams St,13011,41.89576474564,-87.6259080327,41.879255,-87.639904,member
554,554,65191B68FAF93116,classic_bike,2021-01-15 18:09:38,2021-01-15 18:31:00,Franklin St & Jackson Blvd,TA1305000025,Mies van der Rohe Way & Chicago Ave,13338,41.8777079559,-87.6353211408,41.89691,-87.621743,member
555,555,A75BEC462D727792,classic_bike,2021-01-23 12:26:11,2021-01-23 12:43:55,Franklin St & Jackson Blvd,TA1305000025,Mies van der Rohe Way & Chicago Ave,13338,41.8777079559,-87.6353211408,41.89691,-87.621743,member
556,556,051184EF51D1582C,classic_bike,2021-01-05 15:10:18,2021-01-05 15:31:11,Franklin St & Jackson Blvd,TA1305000025,Mies van der Rohe Way & Chicago Ave,13338,41.8777079559,-87.6353211408,41.89691,-87.621743,member
557,557,B0E6A8068B452FF3,classic_bike,2021-01-13 15:55:25,2021-01-13 16:23:08,Michigan Ave & 8th St,623,Mies van der Rohe Way & Chicago Ave,13338,41.872773,-87.623981,41.89691,-87.621743,casual
558,558,23D1C279AF426F9C,electric_bike,2021-01-22 11:50:53,2021-01-22 11:58:29,Franklin St & Monroe St,TA1309000007,Columbus Dr & Randolph St,13263,41.87933383333333,-87.63521266666666,41.88454166666666,-87.61955733333333,member
559,559,87CB6639C2595FD4,classic_bike,2021-01-11 06:16:38,2021-01-11 06:30:34,Michigan Ave & 8th St,623,Mies van der Rohe Way & Chicago Ave,13338,41.872773,-87.623981,41.89691,-87.621743,member
560,560,5D3A7FA5B3FC2C30,classic_bike,2021-01-10 09:38:05,2021-01-10 09:48:43,Michigan Ave & 8th St,623,State St & Kinzie St,13050,41.872773,-87.623981,41.889187,-87.627754,casual
561,561,4E5C71EEEA0E9F28,classic_bike,2021-01-12 21:52:24,2021-01-12 21:53:53,Rush St & Hubbard St,KA1503000044,State St & Kinzie St,13050,41.890173,-87.626185,41.889187,-87.627754,member
562,562,BA7B1E1C2BD7D3D5,classic_bike,2021-01-15 21:51:36,2021-01-15 21:53:05,Rush St & Hubbard St,KA1503000044,State St & Kinzie St,13050,41.890173,-87.626185,41.889187,-87.627754,member
563,563,3AB2DBACC87A8A5E,classic_bike,2021-01-10 21:40:42,2021-01-10 21:41:57,Rush St & Hubbard St,KA1503000044,State St & Kinzie St,13050,41.890173,-87.626185,41.889187,-87.627754,member
564,564,212C86B68B854095,classic_bike,2021-01-04 21:50:17,2021-01-04 21:51:17,Rush St & Hubbard St,KA1503000044,State St & Kinzie St,13050,41.890173,-87.626185,41.889187,-87.627754,member
565,565,E5852352C1B9A87A,classic_bike,2021-01-16 11:49:06,2021-01-16 12:06:07,California Ave & Francis Pl (Temp),13259,Humboldt Blvd & Armitage Ave,15651,41.91849115368695,-87.69742280244827,41.91751339399,-87.7018089555,member
566,566,63ED1D4AE977516E,classic_bike,2021-01-14 02:06:00,2021-01-14 02:10:42,Halsted St & Roscoe St,TA1309000025,Broadway & Barry Ave,13137,41.94367,-87.64895,41.93758231600629,-87.6440978050232,member
567,567,2A2CF2B02577F0ED,classic_bike,2021-01-04 08:20:52,2021-01-04 08:25:50,Halsted St & Roscoe St,TA1309000025,Broadway & Barry Ave,13137,41.94367,-87.64895,41.93758231600629,-87.6440978050232,member
568,568,24C1BE8BA30546A8,classic_bike,2021-01-23 14:42:40,2021-01-23 14:49:52,Halsted St & Roscoe St,TA1309000025,Broadway & Barry Ave,13137,41.94367,-87.64895,41.93758231600629,-87.6440978050232,member
569,569,C54F088A025A7DA5,classic_bike,2021-01-11 00:44:49,2021-01-11 00:50:40,Halsted St & Roscoe St,TA1309000025,Lincoln Ave & Roscoe St,TA1307000138,41.94367,-87.64895,41.94334,-87.67097,member
570,570,DC158C386E42CB72,electric_bike,2021-01-19 23:31:31,2021-01-19 23:42:47,Halsted St & Roscoe St,TA1309000025,Broadway & Wilson Ave,13074,41.9436815,-87.64891383333334,41.965308666666665,-87.65827733333333,member
571,571,183A1EB9B37D3805,classic_bike,2021-01-05 23:35:34,2021-01-05 23:47:29,Halsted St & Roscoe St,TA1309000025,Broadway & Wilson Ave,13074,41.94367,-87.64895,41.965221,-87.658139,member
572,572,3FE9D214CFFEF05E,classic_bike,2021-01-18 23:27:37,2021-01-18 23:39:50,Halsted St & Roscoe St,TA1309000025,Broadway & Wilson Ave,13074,41.94367,-87.64895,41.965221,-87.658139,member
573,573,BA798C18B00E30C4,classic_bike,2021-01-12 22:14:53,2021-01-12 22:29:51,Halsted St & Roscoe St,TA1309000025,Broadway & Wilson Ave,13074,41.94367,-87.64895,41.965221,-87.658139,member
574,574,B5E1D058D6460714,electric_bike,2021-01-04 22:51:54,2021-01-04 23:06:20,Halsted St & Roscoe St,TA1309000025,Broadway & Wilson Ave,13074,41.943697,-87.64892,41.965233,-87.65823116666667,member
575,575,8D00855A723D8E4B,electric_bike,2021-01-17 17:44:28,2021-01-17 18:03:09,Ogden Ave & Chicago Ave,TA1305000020,Broadway & Barry Ave,13137,41.89622583333333,-87.6539425,41.93758233333333,-87.64420666666666,member
576,576,14908B0B61959FB5,classic_bike,2021-01-11 16:31:35,2021-01-11 16:38:15,Clark St & Wrightwood Ave,TA1305000014,Lincoln Ave & Fullerton Ave,TA1309000058,41.929546,-87.643118,41.925905,-87.64926,member
577,577,1C198D544C1C56FC,electric_bike,2021-01-08 08:57:38,2021-01-08 09:11:39,Noble St & Milwaukee Ave,13290,Mies van der Rohe Way & Chicago Ave,13338,41.90066266666667,-87.66261133333333,41.89700783333333,-87.6220715,member
578,578,3F4E081BA631679E,classic_bike,2021-01-03 14:02:33,2021-01-03 14:59:33,Clark St & Wrightwood Ave,TA1305000014,Lincoln Ave & Fullerton Ave,TA1309000058,41.929546,-87.643118,41.925905,-87.64926,casual
579,579,53AFAB96177B3DB6,classic_bike,2021-01-22 08:19:24,2021-01-22 08:25:39,Clark St & Wrightwood Ave,TA1305000014,Lincoln Ave & Fullerton Ave,TA1309000058,41.929546,-87.643118,41.925905,-87.64926,casual
580,580,71C701AF42B06ED4,classic_bike,2021-01-15 14:53:57,2021-01-15 14:58:05,Clark St & Wrightwood Ave,TA1305000014,Lincoln Ave & Fullerton Ave,TA1309000058,41.929546,-87.643118,41.925905,-87.64926,member
581,581,FEAF92EC18A6CBEB,classic_bike,2021-01-05 16:45:27,2021-01-05 17:01:11,Clark St & Wrightwood Ave,TA1305000014,Mies van der Rohe Way & Chicago Ave,13338,41.929546,-87.643118,41.89691,-87.621743,member
582,582,7ADE9A961BE1AD8F,classic_bike,2021-01-10 17:30:10,2021-01-10 20:44:12,Clark St & Wrightwood Ave,TA1305000014,Mies van der Rohe Way & Chicago Ave,13338,41.929546,-87.643118,41.89691,-87.621743,member
583,583,0DF5AB3A5CF43D7C,classic_bike,2021-01-23 18:11:06,2021-01-23 18:33:19,Clark St & Wrightwood Ave,TA1305000014,Mies van der Rohe Way & Chicago Ave,13338,41.929546,-87.643118,41.89691,-87.621743,member
584,584,19CE66E6626FD534,electric_bike,2021-01-02 12:51:10,2021-01-02 12:54:06,Clark St & Wrightwood Ave,TA1305000014,Lincoln Ave & Fullerton Ave,TA1309000058,41.929555,-87.643244,41.925572333333335,-87.6486455,member
585,585,01F4C3EECF50973E,electric_bike,2021-01-21 13:51:52,2021-01-21 13:55:04,Clark St & Wrightwood Ave,TA1305000014,Lincoln Ave & Fullerton Ave,TA1309000058,41.92954933333333,-87.64321766666667,41.925909,-87.64899516666667,member
586,586,F429954D25B2872B,classic_bike,2021-01-13 14:28:56,2021-01-13 14:32:51,Clark St & Wrightwood Ave,TA1305000014,Lincoln Ave & Fullerton Ave,TA1309000058,41.929546,-87.643118,41.925905,-87.64926,member
587,587,94282F4EA82FE64C,electric_bike,2021-01-25 14:26:47,2021-01-25 14:30:26,Clark St & Wrightwood Ave,TA1305000014,Lincoln Ave & Fullerton Ave,TA1309000058,41.92954133333333,-87.64319566666667,41.9258865,-87.64909716666666,member
588,588,94FF317D809FED92,classic_bike,2021-01-27 14:29:55,2021-01-27 14:33:51,Clark St & Wrightwood Ave,TA1305000014,Lincoln Ave & Fullerton Ave,TA1309000058,41.929546,-87.643118,41.925905,-87.64926,member
589,589,FE1C7F274DE16DDA,classic_bike,2021-01-04 14:19:49,2021-01-04 14:24:27,Clark St & Wrightwood Ave,TA1305000014,Lincoln Ave & Fullerton Ave,TA1309000058,41.929546,-87.643118,41.925905,-87.64926,member
590,590,128D6FE16BBF0713,electric_bike,2021-01-11 17:41:45,2021-01-11 17:57:53,Clark St & Wrightwood Ave,TA1305000014,Mies van der Rohe Way & Chicago Ave,13338,41.92954616666667,-87.6432275,41.89751583333333,-87.6217995,member
591,591,9B333DD6A84C0575,classic_bike,2021-01-11 14:20:04,2021-01-11 14:24:00,Clark St & Wrightwood Ave,TA1305000014,Lincoln Ave & Fullerton Ave,TA1309000058,41.929546,-87.643118,41.925905,-87.64926,member
592,592,A07D2DDA650E9772,classic_bike,2021-01-17 17:15:26,2021-01-17 17:20:14,Clark St & Wrightwood Ave,TA1305000014,Lincoln Ave & Fullerton Ave,TA1309000058,41.929546,-87.643118,41.925905,-87.64926,member
593,593,2F5BF8D3D8B7E03E,classic_bike,2021-01-07 11:46:37,2021-01-07 11:50:04,Damen Ave & Leland Ave,TA1307000158,Western Ave & Leland Ave,TA1307000140,41.967094,-87.679028,41.96649453206122,-87.68841862678528,member
594,594,701D83F7A6C4406F,classic_bike,2021-01-08 12:17:26,2021-01-08 12:20:46,Damen Ave & Leland Ave,TA1307000158,Western Ave & Leland Ave,TA1307000140,41.967094,-87.679028,41.96649453206122,-87.68841862678528,member
595,595,4D4095F1F8D12C6C,classic_bike,2021-01-13 22:27:36,2021-01-13 22:49:32,Honore St & Division St,TA1305000034,Elizabeth (May) St & Fulton St,13197,41.903119,-87.673935,41.886616486027656,-87.6580399274826,member
596,596,8AD1FF046CE40BFE,docked_bike,2021-01-09 20:02:54,2021-01-09 20:34:20,California Ave & Cortez St,17660,Paulina St & 18th St,TA1307000159,41.900363,-87.696704,41.857901,-87.668745,casual
597,597,6EABDD7FFC24F307,electric_bike,2021-01-30 12:40:46,2021-01-30 12:57:09,Clarendon Ave & Junior Ter,13389,Western Ave & Leland Ave,TA1307000140,41.96113833333333,-87.649474,41.96655583333333,-87.68839816666667,member
598,598,0DBE80D76D0AAFAE,classic_bike,2021-01-05 13:14:31,2021-01-05 13:18:06,Sheffield Ave & Fullerton Ave,TA1306000016,Lincoln Ave & Fullerton Ave,TA1309000058,41.9256018819,-87.6537080423,41.925905,-87.64926,member
599,599,2A6DE171A4BFDFC6,electric_bike,2021-01-21 04:05:58,2021-01-21 04:18:24,Michigan Ave & 14th St,TA1307000124,State St & Kinzie St,13050,41.86416183333333,-87.6236525,41.8892415,-87.6282455,casual
600,600,47456BEE0D5D84FD,classic_bike,2021-01-11 17:30:08,2021-01-11 17:58:07,Ogden Ave & Chicago Ave,TA1305000020,Albany Ave & Bloomingdale Ave,15655,41.896362458,-87.6540612729,41.91402671273,-87.705126462,member
601,601,7713CED9C7D4A89D,electric_bike,2021-01-21 15:43:41,2021-01-21 16:08:10,Ogden Ave & Chicago Ave,TA1305000020,Albany Ave & Bloomingdale Ave,15655,41.896411666666665,-87.654134,41.91400616666667,-87.70514433333334,member
602,602,ECD5C154C1642068,electric_bike,2021-01-12 15:40:13,2021-01-12 16:04:27,Ogden Ave & Chicago Ave,TA1305000020,Albany Ave & Bloomingdale Ave,15655,41.896441,-87.65412316666666,41.91397233333333,-87.7051505,member
603,603,3C3388381EB2238D,electric_bike,2021-01-15 15:56:30,2021-01-15 16:20:28,Ogden Ave & Chicago Ave,TA1305000020,Albany Ave & Bloomingdale Ave,15655,41.896363666666666,-87.65406583333333,41.914002833333335,-87.70515433333334,member
